1435554429.315218,0
1435554429.331254,1
1435554429.347174,0
1435554429.361990,0
1435554429.380072,0
1435554429.395078,0
1435554429.411418,0
1435554429.430305,0
1435554429.445120,0
1435554429.459950,0
1435554429.479069,0
1435554429.494183,0
1435554429.509755,0
1435554429.528715,0
1435554429.545426,0
1435554429.560161,0
1435554429.575138,0
1435554429.590083,0
1435554429.608874,0
1435554429.624211,0
1435554429.642241,0
1435554429.660971,0
1435554429.678397,0
1435554429.696961,0
1435554429.714888,0
1435554429.733339,0
1435554429.748170,0
1435554429.762894,0
1435554429.781732,0
1435554429.800479,0
1435554429.818891,0
1435554429.841710,0
1435554429.857308,0
1435554429.875912,0
1435554429.892386,0
1435554429.911352,0
1435554429.928226,0
1435554429.943358,0
1435554429.958347,0
1435554429.973470,0
1435554429.991807,0
1435554430.006465,0
1435554430.025211,0
1435554430.045079,0
1435554430.062335,0
1435554430.076968,0
1435554430.095760,0
1435554430.114627,0
1435554430.129983,0
1435554430.145315,0
1435554430.160425,0
1435554430.175109,0
1435554430.193900,0
1435554430.212781,0
1435554430.227616,0
1435554430.249638,0
1435554430.267702,0
1435554430.282748,0
1435554430.297400,0
1435554430.312153,0
1435554430.329885,0
1435554430.345426,0
1435554430.360505,0
1435554430.375162,0
1435554430.390816,0
1435554430.409075,0
1435554430.423683,0
1435554430.442743,0
1435554430.460044,0
1435554430.475268,0
1435554430.492382,0
1435554430.510762,0
1435554430.529074,0
1435554430.546748,0
1435554430.563249,0
1435554430.578838,0
1435554430.595019,0
1435554430.609711,0
1435554430.627585,0
1435554430.643450,0
1435554430.660070,0
1435554430.675220,0
1435554430.695111,0
1435554430.714015,0
1435554430.729135,0
1435554430.749865,0
1435554430.763455,0
1435554430.782058,0
1435554430.800765,0
1435554430.817853,0
1435554430.836345,0
1435554430.851157,0
1435554430.867133,0
1435554430.883650,0
1435554430.902396,0
1435554430.915766,0
1435554430.929087,0
1435554430.944807,0
1435554430.963627,0
1435554430.980066,0
1435554430.996030,0
1435554431.010969,0
1435554431.025927,0
1435554431.043035,0
1435554431.058288,0
1435554431.073547,0
1435554431.088638,0
1435554431.107443,0
1435554431.125568,0
1435554431.145664,0
1435554431.160025,0
1435554431.177225,0
1435554431.196317,0
1435554431.213992,0
1435554431.229543,0
1435554431.244638,0
1435554431.258211,0
1435554431.276478,0
1435554431.291546,0
1435554431.310359,0
